ink,0,1,2,3,4,5,6,7,8,9
10914,0,1,0,0,0,0,0,0,0,0
10915,0,1,0,0,0,0,0,0,0,0
10919,0,2,0,0,0,1,0,0,0,0
10920,0,1,0,0,0,0,0,0,0,0
10926,0,1,0,0,0,0,0,0,0,0
10927,0,0,0,0,1,0,0,0,0,0
10934,0,1,0,0,0,0,0,0,0,0
10935,0,0,0,0,1,0,0,0,0,0
10936,0,1,0,0,0,0,0,0,0,0
10940,0,1,0,0,0,0,0,0,0,0
10949,0,0,0,0,1,0,0,0,0,0
10952,0,0,0,0,1,0,0,0,0,0
10954,0,0,0,1,0,0,0,0,0,0
10955,0,1,0,0,0,0,0,0,0,0
10958,0,0,0,0,0,0,0,1,0,0
10967,0,1,0,0,0,0,0,0,0,0
10968,0,1,0,0,0,0,0,0,0,0
10970,0,0,0,0,0,0,0,1,0,0
10972,0,1,0,0,0,0,0,0,0,0
10976,0,1,0,0,0,0,0,0,0,0
10977,0,0,0,0,0,0,0,1,0,0
10982,0,1,0,0,0,0,0,0,0,0
10985,0,0,0,0,0,0,1,0,0,1
10987,0,2,0,0,0,0,0,0,0,0
10992,0,1,0,0,0,1,0,0,0,0
10993,0,1,0,1,0,0,0,0,0,0
10999,0,1,0,0,0,0,0,0,0,0
11002,0,1,0,0,0,0,0,0,0,0
11006,0,1,0,0,0,0,0,0,0,0
11008,0,1,0,0,0,0,0,0,0,0
11011,0,1,0,0,0,0,0,0,0,0
11016,0,2,0,0,0,0,0,0,0,0
11022,0,1,0,0,0,0,0,0,0,0
11023,0,2,0,0,0,0,0,0,0,0
11025,0,0,0,0,0,0,0,0,0,1
11026,0,2,0,0,0,0,0,0,0,0
11039,0,0,0,0,0,0,0,0,0,1
11048,0,1,0,0,0,0,0,0,0,0
11049,0,2,0,0,0,0,0,0,0,0
11052,0,1,0,0,0,0,0,0,0,0
11058,0,0,0,1,0,0,0,0,0,0
11061,0,3,0,0,0,0,0,0,0,0
11064,0,1,0,0,0,0,0,0,0,0
11069,0,1,0,0,0,0,0,0,0,0
11071,0,1,0,0,0,0,0,0,0,0
11072,0,1,0,0,0,0,0,0,0,0
11074,0,1,0,0,0,0,0,0,0,0
11077,0,1,0,0,0,0,0,0,0,0
11082,0,1,0,0,0,0,0,0,0,0
11089,0,0,0,0,0,0,0,1,0,0
11093,0,1,0,0,0,0,0,0,0,0
11097,0,1,0,0,0,0,0,0,0,0
11099,0,1,0,0,0,0,0,0,0,0
11101,0,1,0,0,0,0,0,0,0,0
11105,0,1,0,0,0,0,0,0,0,0
11106,0,1,0,0,0,0,0,0,0,0
11110,0,1,0,0,0,0,0,0,0,0
11112,0,1,0,0,0,0,0,0,0,0
11116,0,1,0,0,0,0,0,0,0,0
11118,0,1,0,0,0,0,0,0,0,0
11123,0,1,0,0,0,0,0,0,0,0
11125,0,1,0,0,0,0,0,0,0,0
11130,0,1,0,0,0,0,0,0,0,0
11132,0,1,0,0,0,0,0,0,0,0
11137,0,1,0,0,0,0,0,0,0,0
11139,0,1,0,0,0,0,0,0,0,0
11140,0,1,0,0,0,0,0,0,0,0
11141,0,0,0,0,0,1,0,0,0,0
11145,0,1,0,0,0,0,0,0,0,0
11148,0,1,0,0,0,0,0,0,0,0
11149,0,1,0,0,0,0,0,0,0,0
11150,0,2,0,1,0,0,0,0,0,0
11152,0,1,0,0,0,0,0,0,0,0
11153,0,1,0,0,0,0,0,0,0,0
11157,0,1,0,0,0,0,0,0,0,0
11158,0,1,0,0,0,0,0,0,0,0
11159,0,1,0,0,0,0,0,0,0,0
11160,0,1,0,0,0,0,0,0,0,0
11163,0,1,0,0,0,0,0,0,0,0
11164,0,1,0,0,0,0,0,0,0,0
11166,0,1,0,0,0,0,0,0,0,0
11169,0,1,0,0,1,0,0,0,0,0
11171,0,1,0,0,0,0,0,0,0,0
11176,0,1,0,0,0,0,0,0,0,0
11178,0,1,0,0,0,0,0,0,0,0
11181,0,0,0,0,0,0,0,0,0,1
11186,0,1,0,0,0,0,0,0,0,0
11187,0,1,0,0,0,0,0,0,0,0
11196,0,1,0,0,0,0,0,0,0,0
11200,0,1,0,0,0,0,0,0,0,0
11201,0,1,0,0,0,0,0,0,0,0
11202,0,1,0,0,0,0,0,0,0,0
11206,0,0,0,0,1,0,0,0,0,0
11213,0,1,0,0,0,0,0,0,0,0
11226,0,1,0,0,0,0,0,0,0,0
11227,0,1,0,0,0,0,0,0,0,0
11228,0,1,0,0,0,0,0,0,0,0
11229,0,1,0,0,0,0,0,0,0,0
11234,0,0,0,0,1,0,0,0,0,0
11238,0,1,0,0,0,0,0,0,0,0
11239,0,1,0,0,0,0,0,0,0,0
11246,0,1,0,0,0,0,0,0,0,0
11247,0,0,0,0,0,1,0,0,0,0
11248,0,1,0,0,0,0,0,0,0,0
11252,0,1,0,0,0,0,0,0,0,0
11253,0,0,0,0,0,0,0,0,0,1
11258,0,1,0,0,0,0,0,1,0,0
11266,0,0,0,0,1,1,0,0,0,0
11268,0,1,0,0,0,0,0,0,0,0
11269,0,0,0,0,0,0,0,1,0,0
11270,0,1,0,0,0,0,0,0,0,0
11272,0,1,0,0,0,0,0,0,0,0
11275,0,1,0,0,0,0,0,0,0,0
11285,0,1,0,0,0,0,0,0,0,0
11286,0,1,0,0,0,0,0,0,0,1
11289,0,1,0,0,0,0,0,0,0,1
11290,0,2,0,0,0,0,0,0,0,0
11291,0,1,0,0,0,0,0,0,0,0
11292,0,2,0,0,1,0,0,0,0,0
11295,0,1,0,0,0,0,0,0,0,0
11304,0,1,0,0,1,0,0,0,0,0
11313,0,1,0,0,0,0,0,0,0,0
11316,0,1,0,0,0,0,0,0,0,0
11319,0,0,0,0,0,1,0,0,0,0
11321,0,1,0,0,0,0,0,0,0,0
11322,0,1,0,0,0,0,0,0,0,0
11325,0,1,1,0,0,0,0,0,0,0
11327,0,1,0,0,0,0,0,0,0,0
11330,0,1,0,0,0,0,0,0,0,0
11339,0,0,0,1,0,0,0,0,0,0
11340,0,1,0,0,0,0,0,0,0,0
11341,0,1,0,0,0,0,0,0,0,0
11351,0,2,0,0,0,0,0,0,0,0
11352,0,1,0,0,0,0,0,0,0,0
11354,0,0,0,0,1,0,0,0,0,0
11359,0,1,0,0,0,0,0,0,0,0
11360,0,1,0,0,0,0,0,0,0,0
11362,0,1,0,0,0,0,0,0,0,0
11363,0,1,0,0,0,0,0,0,0,0
11367,0,0,0,0,1,0,0,0,0,0
11368,0,1,0,0,0,0,0,0,0,0
11369,0,0,0,0,0,0,0,1,0,0
11374,0,1,0,0,0,0,0,0,0,0
11384,0,1,0,0,0,1,0,0,0,0
11386,0,0,0,0,0,1,0,0,0,0
11388,0,0,0,0,0,0,0,1,0,0
11389,0,1,0,0,0,0,0,0,0,0
11390,0,1,0,0,0,0,0,0,0,0
11391,0,1,0,0,0,0,0,0,0,0
11392,0,1,0,0,0,0,0,0,0,0
11393,0,0,0,0,1,0,0,0,0,0
11394,0,1,0,0,0,0,0,0,0,0
11395,0,3,0,0,0,0,0,0,0,0
11398,0,1,0,0,0,0,0,0,0,0
11399,0,2,0,0,0,0,0,0,0,0
11402,0,0,0,0,0,0,0,0,0,1
11406,0,1,0,0,0,0,0,0,0,0
11419,0,2,0,0,0,0,0,0,0,0
11422,0,0,0,0,0,1,0,0,0,0
11425,0,0,0,0,0,1,0,0,0,0
11429,0,1,0,0,0,0,0,0,0,0
11430,0,0,0,0,0,0,0,1,0,0
11432,0,2,0,0,0,0,0,0,0,0
11436,0,1,0,0,0,0,0,0,0,0
11437,0,1,0,0,0,0,0,0,0,0
11438,0,1,0,0,0,0,0,0,0,0
11440,0,1,0,0,0,0,0,0,0,0
11443,0,1,0,0,0,0,0,0,0,0
11444,0,1,0,0,0,0,0,0,0,0
11446,0,1,0,0,0,0,0,0,0,0
11447,0,1,0,0,0,0,0,0,0,0
11450,0,1,0,0,0,0,0,0,0,0
11452,0,3,0,0,0,0,0,0,0,0
11457,0,2,0,0,0,0,0,0,0,0
11458,0,0,0,0,1,0,0,0,0,0
11471,0,1,0,0,0,0,0,1,0,0
11473,0,0,0,1,0,0,0,0,0,0
11476,0,1,0,0,0,0,0,0,0,0
11481,0,0,0,0,1,0,0,0,0,0
11482,0,1,0,0,0,0,0,0,0,0
11483,0,0,0,0,0,0,0,1,0,0
11488,0,1,0,0,0,0,0,0,0,0
11492,0,0,0,1,0,0,0,0,0,0
11493,0,1,0,0,0,0,0,0,0,0
11498,0,2,0,0,0,0,0,0,0,0
11499,0,0,1,0,0,0,0,0,0,0
11502,0,1,0,1,0,0,0,0,0,0
11503,0,1,0,0,0,0,0,0,0,0
11504,0,1,0,0,0,0,0,0,0,0
11507,0,1,0,0,0,0,0,0,0,0
11509,0,1,0,0,0,0,0,0,0,0
11511,0,1,0,0,0,0,1,0,0,0
11512,0,0,0,1,0,0,0,0,0,0
11515,0,1,0,0,0,0,0,0,0,0
11517,0,1,0,0,0,0,0,0,0,0
11521,0,1,0,0,0,0,0,0,0,0
11527,0,1,0,0,0,0,0,0,0,0
11539,0,1,0,0,0,0,0,1,0,0
11541,0,2,0,0,0,0,0,0,0,0
11544,0,1,0,0,0,0,0,0,0,0
11545,0,1,0,0,0,0,0,0,0,0
11547,0,0,0,0,0,1,0,0,0,0
11549,0,1,0,0,0,0,0,0,0,0
11551,0,2,0,0,0,0,0,0,0,0
11554,0,1,0,0,0,0,0,0,0,0
11557,0,0,0,0,0,0,0,1,0,0
11562,0,1,0,0,0,0,0,0,0,0
11569,0,2,0,0,0,0,0,0,0,0
11570,0,1,0,0,0,0,0,0,0,0
11571,0,1,0,0,0,0,0,0,0,0
11572,0,0,0,0,0,0,0,1,0,0
11574,0,1,0,0,0,0,0,0,0,0
11576,0,2,0,0,0,0,0,0,0,1
11579,0,1,0,0,0,0,0,0,0,0
11585,0,0,0,0,0,0,0,1,0,0
11588,0,1,0,0,0,0,0,0,0,0
11592,0,1,0,0,0,0,0,0,0,0
11593,0,2,0,0,0,0,0,0,0,0
11595,0,1,0,0,0,0,0,0,0,0
11596,0,1,0,0,0,0,0,0,0,0
11598,0,1,0,0,0,0,0,0,0,0
11599,0,1,0,0,0,0,0,0,0,0
11600,0,1,0,0,0,0,0,0,0,0
11606,0,2,0,0,0,0,0,0,0,0
11609,0,2,0,0,0,0,0,0,0,0
11611,0,1,0,0,0,0,0,0,0,0
11618,0,0,0,0,0,1,0,0,0,0
11619,0,2,0,0,0,0,0,0,0,0
11622,0,1,0,0,0,0,0,0,0,0
11625,0,1,0,0,0,0,0,1,0,0
11626,0,0,0,0,0,1,0,0,0,0
11629,0,1,0,0,0,0,0,0,0,0
11631,0,0,0,0,0,0,0,0,0,1
11638,0,0,0,0,0,0,1,0,0,0
11645,0,0,0,0,0,0,1,0,0,0
11646,0,1,0,0,0,0,0,0,0,0
11647,0,1,0,0,0,0,0,0,0,0
11648,0,1,0,0,0,0,0,0,0,0
11656,0,0,1,0,0,0,0,0,0,0
11657,0,1,0,0,0,0,0,0,0,0
11659,0,0,0,0,0,0,0,0,0,1
11661,0,2,0,0,0,0,0,0,0,0
11662,0,1,0,0,0,0,0,0,0,0
11663,0,2,0,0,0,0,0,0,0,0
11664,0,1,0,0,0,0,0,0,0,0
11665,0,1,0,0,0,0,0,0,0,0
11667,0,1,0,0,0,0,0,0,0,0
11668,0,1,0,0,0,0,0,0,0,0
11673,0,0,1,0,0,0,0,0,0,0
11674,0,0,0,0,1,0,0,0,0,0
11675,0,1,0,0,0,0,0,0,0,0
11677,0,0,0,0,0,0,1,0,0,0
11679,0,1,0,0,0,0,0,0,0,0
11680,0,2,0,0,1,0,0,0,0,0
11681,0,1,0,0,0,0,0,0,0,0
11683,0,0,0,0,0,1,0,1,0,0
11688,0,1,0,0,0,0,0,0,0,0
11697,0,0,0,0,0,0,1,0,0,0
11700,0,1,0,0,0,0,0,0,0,0
11702,0,1,0,0,0,0,0,0,0,0
11703,0,1,0,0,0,0,0,0,0,0
11707,0,1,0,0,0,0,0,0,0,0
11708,0,1,0,0,0,0,0,0,0,0
11709,0,1,0,0,0,0,1,0,0,0
11712,0,1,0,0,0,0,0,0,0,0
11714,0,0,1,0,0,0,0,0,0,0
11715,0,1,0,0,0,0,0,0,0,0
11716,0,0,0,0,1,0,0,0,0,0
11718,0,1,0,0,0,0,1,0,0,0
11726,0,0,0,0,0,0,1,0,0,0
11731,0,1,0,0,0,0,0,0,0,0
11733,0,1,0,0,0,0,0,0,0,0
11734,0,2,0,0,0,0,0,0,0,0
11735,0,1,0,0,0,0,0,0,0,0
11736,0,1,0,0,0,0,0,0,0,0
11738,0,1,0,0,0,0,0,0,0,0
11739,0,2,0,0,0,0,0,0,0,0
11743,0,1,0,0,0,0,0,0,0,0
11745,0,2,0,0,0,0,0,0,0,0
11747,0,0,0,0,0,0,0,1,0,0
11748,0,2,0,0,0,0,0,0,0,0
11749,0,1,0,0,0,0,0,0,0,0
11760,0,3,0,0,0,0,0,0,0,0
11761,0,0,0,0,1,0,0,0,0,0
11765,0,1,0,0,0,0,0,0,0,0
11767,0,1,0,0,0,0,0,0,0,0
11774,0,0,0,0,0,0,0,1,0,0
11777,0,1,0,0,0,0,0,0,0,0
11782,0,1,0,0,0,0,0,0,0,0
11785,0,1,0,0,0,0,0,0,0,0
11789,0,1,0,0,0,0,0,0,0,0
11791,0,1,0,0,0,0,0,0,0,0
11792,0,1,0,0,0,0,0,0,0,0
11793,0,1,0,0,0,0,0,0,0,0
11800,0,1,0,0,0,0,0,0,0,0
11801,0,1,0,0,0,0,0,0,0,0
11802,0,0,0,0,0,0,0,0,0,1
11803,0,1,0,0,0,0,0,0,0,0
11806,0,2,0,0,0,1,0,0,0,0
11808,0,0,0,0,0,0,0,1,0,0
11810,0,1,0,0,0,0,0,0,0,0
11812,0,1,0,0,0,0,0,0,0,0
11815,0,0,0,0,0,1,0,0,0,0
11816,0,1,0,0,0,0,0,0,0,0
11818,0,1,0,0,0,0,0,0,0,0
11820,0,2,0,0,0,0,0,0,0,0
11821,0,1,0,0,0,0,0,0,0,0
11822,0,1,0,0,0,0,0,0,0,0
11823,0,1,0,0,0,0,0,0,0,0
11826,0,1,0,0,0,0,0,0,0,0
11830,0,1,0,0,0,0,0,0,0,0
11832,0,1,0,0,0,0,0,0,0,0
11833,0,0,0,0,0,0,1,0,0,0
11834,0,1,0,0,0,0,0,0,0,0
11838,0,1,0,0,0,0,0,0,0,0
11839,0,1,0,0,0,0,0,0,0,0
11851,0,1,0,0,0,0,0,0,0,0
11852,0,2,0,0,0,0,0,0,0,0
11853,0,1,0,0,0,0,0,0,0,0
11855,0,1,0,0,0,0,0,0,0,0
11857,0,0,0,0,0,0,0,0,0,1
11861,0,1,0,0,0,0,0,1,0,0
11863,0,0,0,0,0,0,0,1,0,0
11867,0,0,0,0,1,0,0,0,0,0
11873,0,1,0,0,0,0,0,0,0,0
11878,0,2,0,0,0,1,0,0,0,0
11884,0,1,0,0,0,0,0,0,0,0
11890,0,1,0,0,0,0,0,0,0,0
11891,0,1,0,0,0,1,0,0,0,0
11892,0,1,0,0,0,0,0,0,0,0
11894,0,2,0,0,0,0,0,0,0,0
11897,0,0,0,0,0,1,0,0,0,0
11900,0,1,0,0,0,0,0,0,0,0
11902,0,2,0,0,0,0,0,0,0,0
11904,0,2,0,0,0,0,0,0,0,0
11906,0,1,0,0,0,0,0,0,0,0
11909,0,2,0,0,0,0,0,1,0,0
11914,0,0,0,0,0,0,1,0,0,0
11917,0,1,0,0,0,0,0,0,0,0
11918,0,1,0,0,0,0,0,0,0,0
11920,0,0,0,0,0,1,0,1,0,0
11923,0,0,0,0,0,1,0,0,0,0
11928,0,0,0,0,2,0,0,0,0,0
11931,0,2,0,0,0,0,0,0,0,0
11933,0,0,0,0,0,0,0,1,0,0
11935,0,1,0,0,0,0,0,0,0,0
11936,0,1,0,0,0,0,0,0,0,0
11938,0,1,0,0,0,0,0,0,0,0
11939,0,2,0,0,0,0,0,0,0,0
11941,0,1,0,0,0,0,0,0,0,0
11942,0,1,0,0,0,0,0,0,0,0
11943,0,2,0,0,0,0,0,0,0,0
11944,0,1,0,0,0,0,0,0,0,0
11948,0,1,0,1,0,0,0,0,0,0
11949,0,0,0,0,0,1,0,0,0,0
11956,0,0,0,0,0,0,0,1,0,0
11960,0,1,0,0,0,0,0,0,0,0
11965,0,1,0,0,0,0,0,1,0,0
11971,0,1,0,0,0,0,0,0,0,0
11980,0,0,0,0,1,0,0,1,0,0
11982,0,1,0,0,0,0,0,0,0,0
11985,0,0,0,0,1,0,0,0,0,0
11993,0,1,0,0,0,0,0,0,0,0
11994,1,1,1,0,0,0,0,0,0,0
11998,0,1,0,0,0,0,0,0,0,0
11999,0,2,0,0,0,0,0,0,0,0
12000,0,0,0,0,0,0,1,0,0,0
12001,0,1,0,0,0,0,0,0,0,0
12002,0,1,0,0,0,0,0,0,0,0
12004,0,1,0,0,0,0,0,0,0,0
12008,0,0,0,0,0,0,1,0,0,0
12016,0,0,0,0,0,0,0,0,0,1
12019,0,1,0,0,0,0,0,0,0,0
12023,0,1,0,0,0,0,0,0,0,0
12032,0,1,0,0,0,0,0,0,0,0
12034,0,1,0,0,0,0,0,0,0,0
12037,0,1,0,0,0,0,0,0,0,0
12039,0,1,0,0,0,0,0,1,0,0
12042,0,1,0,1,0,0,0,0,0,0
12043,0,0,0,0,0,0,0,1,0,0
12044,0,0,0,0,0,0,0,1,0,0
12046,0,1,0,0,0,0,0,0,0,0
12049,0,2,0,0,0,0,0,0,0,0
12054,0,2,0,0,0,0,0,0,0,0
12055,0,3,0,0,0,0,0,0,0,0
12058,0,1,0,0,0,0,0,0,0,0
12061,0,3,0,0,0,0,0,0,0,0
12067,0,1,0,0,0,0,0,0,0,0
12068,0,0,0,0,0,1,0,0,0,0
12073,0,1,0,0,0,0,0,0,0,0
12076,0,1,0,0,0,0,0,0,0,0
12077,0,1,0,0,0,0,0,0,0,0
12079,0,1,0,0,0,0,0,0,0,0
12080,0,1,0,0,0,0,0,0,0,1
12083,0,0,0,0,0,0,0,0,0,1
12084,0,0,0,0,0,0,0,0,0,1
12085,0,1,0,0,0,0,0,0,0,0
12086,0,0,0,0,0,0,0,2,0,0
12089,0,1,0,0,0,0,0,0,0,0
12090,0,0,0,0,0,1,0,0,0,0
12093,0,0,0,0,0,0,0,1,0,0
12097,0,1,0,0,1,0,0,0,0,0
12103,0,1,0,0,0,0,0,0,0,0
12105,0,0,0,0,0,1,0,0,0,1
12106,0,1,0,0,0,0,0,0,0,0
12111,0,3,0,0,0,0,0,0,0,0
12114,0,0,1,0,0,0,0,0,0,0
12119,0,0,0,0,0,0,0,0,0,1
12120,0,2,0,0,0,0,0,0,0,0
12121,0,1,0,0,0,0,0,0,0,0
12122,0,2,0,0,0,0,0,0,0,0
12124,0,0,0,0,0,0,1,0,0,0
12126,0,2,0,0,0,0,0,0,0,0
12128,0,0,0,0,0,1,0,0,0,0
12130,0,1,0,0,0,0,0,0,0,0
12131,0,0,0,1,0,0,0,0,0,0
12133,0,1,0,0,0,0,0,0,0,0
12134,0,2,0,0,0,1,0,0,0,0
12138,0,0,0,0,0,0,0,1,0,0
12139,0,0,0,0,0,0,0,0,0,1
12140,0,1,0,0,0,0,0,0,0,0
12145,0,1,1,0,0,0,0,0,0,0
12149,0,1,0,0,0,0,0,1,0,0
12150,0,0,0,0,0,1,0,0,0,0
12156,0,0,0,0,0,0,0,1,0,0
12160,0,1,0,0,0,0,0,0,0,0
12163,0,1,0,0,1,0,0,0,0,0
12165,0,3,0,0,0,0,0,0,0,0
12169,0,1,0,0,0,0,0,0,0,0
12171,0,2,0,0,0,1,0,0,0,0
12173,0,0,0,0,0,0,0,0,0,1
12176,0,1,0,0,2,0,0,0,0,0
12180,0,0,0,0,0,1,0,0,0,0
12182,0,1,0,0,0,0,0,0,0,0
12184,0,1,0,0,0,0,0,0,0,0
12185,0,0,0,0,0,0,0,0,1,0
12194,0,0,0,0,0,0,0,0,0,1
12195,0,1,0,0,0,0,0,0,0,0
12198,0,0,0,0,0,0,0,1,0,0
12200,0,1,0,0,0,0,0,0,0,0
12202,0,1,0,0,0,0,0,0,0,0
12203,0,1,0,0,0,0,0,0,0,0
12206,0,1,0,0,0,1,0,0,0,0
12214,0,1,0,0,0,0,0,0,0,0
12215,0,1,0,0,0,0,0,0,0,0
12216,0,1,0,0,0,0,0,0,0,0
12217,0,1,0,0,0,0,0,0,0,0
12219,0,1,0,0,0,0,0,0,0,0
12220,0,0,0,0,1,0,0,2,0,0
12221,0,0,0,0,0,0,0,1,0,0
12227,0,1,0,0,0,0,0,0,0,0
12228,1,0,0,0,0,0,0,0,0,0
12229,0,2,0,0,0,0,0,0,0,0
12232,0,1,0,0,0,0,0,0,0,0
12234,0,0,0,0,0,0,0,1,0,0
12238,0,0,0,1,0,0,0,0,0,0
12240,0,2,0,0,0,0,0,0,0,0
12241,0,1,0,0,0,0,0,0,0,1
12243,0,1,0,0,0,0,0,0,0,0
12247,0,1,0,0,0,0,0,0,0,0
12248,0,2,0,0,0,0,0,0,0,0
12250,0,1,0,0,0,0,0,0,0,0
12252,0,0,0,0,0,0,0,1,0,0
12257,0,0,0,0,0,0,0,0,0,1
12262,0,0,0,0,0,0,0,0,0,1
12265,0,1,0,0,0,0,0,0,0,0
12272,0,1,0,0,0,0,0,0,0,0
12276,0,1,0,0,0,0,0,0,0,0
12277,0,1,0,0,0,0,0,0,0,0
12278,0,0,0,0,0,1,0,0,0,0
12280,0,1,0,0,0,0,0,0,0,0
12281,0,0,0,0,1,0,0,0,0,0
12282,0,0,0,0,0,0,0,1,0,0
12285,0,0,0,0,0,0,0,1,0,0
12286,0,1,0,0,0,0,0,0,0,0
12290,0,1,0,0,0,0,0,1,0,0
12291,0,1,0,0,0,0,0,0,0,0
12292,0,0,0,0,1,0,0,0,0,0
12294,0,1,0,0,0,0,0,0,0,0
12296,0,0,0,0,0,0,0,1,0,0
12297,0,1,1,0,0,0,0,0,0,0
12298,0,0,0,0,0,0,1,0,0,1
12301,0,1,0,0,0,0,0,0,0,0
12302,0,1,0,0,0,0,0,0,0,0
12306,0,0,0,0,0,0,0,0,0,1
12310,0,1,0,0,0,0,0,0,0,0
12311,0,1,0,0,0,0,0,0,0,0
12312,0,1,0,0,0,0,0,0,0,0
12320,0,1,0,0,0,0,0,0,0,0
12323,0,0,0,0,0,1,0,0,0,0
12326,0,2,0,0,0,0,0,0,0,0
12329,0,1,0,0,0,0,0,0,0,0
12335,0,0,0,0,0,0,0,1,0,0
12337,0,1,0,0,0,0,0,0,0,0
12338,0,2,0,0,0,0,0,0,0,0
12342,0,1,0,0,0,0,0,0,0,0
12343,0,1,0,0,0,0,0,0,0,1
12345,0,1,0,0,0,0,0,0,0,0
12350,0,0,0,0,0,0,0,1,0,0
12356,0,0,0,1,0,0,0,0,0,0
12357,0,0,0,0,0,1,1,0,0,0
12360,0,1,0,0,0,0,0,0,0,0
12364,0,0,0,0,0,1,0,0,0,0
12367,0,1,0,0,0,0,0,0,0,0
12368,0,2,0,0,0,0,0,0,0,0
12372,0,0,0,0,0,1,0,0,0,0
12373,0,0,0,0,1,0,0,0,0,0
12374,0,1,0,0,0,0,0,0,0,0
12375,0,1,0,0,0,0,0,0,0,0
12378,0,1,0,0,0,0,0,0,0,0
12381,0,1,0,0,1,0,0,0,0,0
12382,0,1,0,0,0,0,0,0,0,0
12385,0,2,0,0,0,0,0,0,0,0
12386,0,1,0,0,0,0,0,0,0,0
12387,0,1,0,0,0,0,0,0,0,0
12388,0,0,0,0,0,0,0,1,0,0
12389,0,2,0,0,0,1,0,0,0,0
12390,0,2,0,0,1,0,0,0,0,0
12392,0,1,0,0,0,0,0,0,0,0
12393,0,1,0,0,0,0,0,0,0,0
12395,0,1,0,0,0,0,0,0,0,0
12396,0,1,0,0,0,0,0,0,0,0
12397,0,2,0,0,0,0,0,0,0,0
12400,0,0,0,0,0,0,0,0,0,1
12404,0,0,0,0,0,0,0,0,0,1
12406,0,0,0,0,1,0,0,0,0,0
12407,0,0,0,0,0,0,0,0,0,1
12409,0,0,0,1,0,0,0,0,0,0
12413,0,1,0,0,0,0,0,0,0,0
12417,0,1,0,0,0,0,0,0,0,0
12418,0,1,0,0,0,0,0,0,0,0
12427,0,1,0,0,0,0,0,0,0,0
12430,0,1,0,0,0,0,0,0,0,0
12432,0,2,0,0,0,0,0,0,0,0
12435,0,2,0,0,0,0,0,0,0,0
12436,0,0,0,0,1,0,0,0,0,0
12437,0,1,0,0,0,0,0,0,0,0
12438,0,0,0,0,0,1,0,1,0,0
12440,0,1,0,0,0,0,0,0,0,0
12442,0,1,0,0,0,0,0,0,0,0
12443,0,3,0,0,0,0,0,0,0,0
12449,0,1,0,0,0,0,0,0,0,0
12450,0,1,0,0,0,0,0,0,0,0
12452,0,1,0,0,0,0,0,0,0,0
12461,0,0,0,0,0,0,1,0,0,0
12463,0,1,0,0,0,0,0,0,0,1
12465,0,2,0,0,0,0,0,0,0,0
12466,0,1,0,0,0,0,0,0,0,0
12469,0,2,0,0,0,0,0,0,0,0
12470,0,1,0,0,0,0,0,0,0,0
12471,0,0,0,0,0,0,0,0,0,1
12473,0,1,0,0,0,0,0,0,0,0
12474,0,1,0,0,0,0,0,0,0,0
12477,0,1,0,0,0,0,0,0,0,0
12478,0,1,0,0,0,0,0,0,0,0
12484,0,1,0,0,0,0,0,0,0,0
12487,0,1,0,0,0,0,0,0,0,0
12489,0,1,0,0,0,0,0,0,0,0
12492,0,1,0,0,0,0,0,0,0,0
12494,0,1,0,0,0,0,0,0,0,0
12498,0,0,0,0,0,0,0,1,0,0
12499,0,2,0,0,0,0,0,0,0,0
12501,0,1,0,0,0,1,0,0,0,1
12502,0,0,0,0,1,0,0,0,0,0
12503,0,2,0,0,0,0,0,0,0,0
12504,0,1,0,0,0,0,0,0,0,0
12508,0,1,0,0,0,0,0,0,0,0
12512,0,1,0,0,0,0,0,0,0,1
12513,0,1,0,0,0,0,0,0,0,0
12514,0,1,0,0,0,0,0,0,0,0
12518,0,1,0,0,0,0,0,0,0,0
12520,0,1,0,0,0,0,0,0,0,0
12527,0,0,0,0,1,0,0,0,0,0
12531,0,1,0,0,0,0,0,0,0,0
12536,0,1,0,0,0,0,0,0,0,0
12537,0,1,0,0,0,0,0,0,0,0
12538,0,0,0,0,0,0,1,0,0,0
12540,0,1,0,0,0,0,0,1,0,0
12544,0,2,0,0,0,0,0,1,0,0
12547,0,0,0,0,0,0,0,1,0,0
12548,0,1,0,0,0,0,0,0,0,0
12549,0,0,0,1,0,0,0,0,0,0
12554,0,0,0,0,1,0,0,0,0,0
12555,0,1,0,0,0,0,0,0,0,0
12559,0,2,0,0,0,0,0,0,0,0
12563,0,0,0,0,0,0,0,1,0,0
12566,0,1,0,0,0,0,0,0,0,0
12567,0,1,0,0,0,0,0,0,0,0
12568,0,0,0,0,0,0,1,0,0,0
12570,0,1,0,0,0,0,0,0,0,0
12571,0,1,0,0,0,0,0,0,0,0
12572,0,0,0,0,0,0,1,0,0,0
12573,0,0,0,0,0,0,0,1,0,0
12577,0,1,0,0,0,0,0,0,0,0
12579,0,1,0,0,0,0,0,0,0,0
12582,0,0,0,0,0,0,0,1,0,1
12583,0,1,0,0,0,0,0,0,0,0
12587,0,1,0,0,0,0,0,0,0,0
12589,0,2,0,0,0,0,0,0,0,0
12590,0,1,0,0,0,0,0,0,0,0
12593,0,0,0,0,0,1,0,0,0,0
12594,0,1,0,0,0,0,0,0,0,0
12598,0,1,0,0,0,0,0,0,0,0
12603,0,1,0,0,0,0,0,0,0,0
12604,0,1,0,0,0,0,0,0,0,0
12609,0,0,0,0,0,0,0,1,0,0
12610,0,0,1,0,0,0,0,0,0,0
